query,notfound,_id,_score,symbol
2255,,2255,25.52669,FGF10
2256,,2256,26.31847,FGF11
2257,,2257,25.52669,FGF12
2246,,2246,25.52669,FGF1
2258,,2258,25.52669,FGF13
2259,,2259,25.52669,FGF14
8823,,8823,25.525448,FGF16
8822,,8822,26.317228,FGF17
8817,,8817,26.31847,FGF18
9965,,9965,25.52669,FGF19
26281,,26281,26.31847,FGF20
26291,,26291,25.52669,FGF21
2247,,2247,26.31847,FGF2
27006,,27006,26.317228,FGF22
8074,,8074,25.525448,FGF23
2248,,2248,25.52669,FGF3
2249,,2249,26.31847,FGF4
2250,,2250,25.52669,FGF5
2251,,2251,26.31847,FGF6
2252,,2252,26.31847,FGF7
2253,,2253,25.52669,FGF8
2254,,2254,25.52669,FGF9
9982,,9982,26.31847,FGFBP1
83888,,83888,26.31847,FGFBP2
143282,,143282,26.31847,FGFBP3
2260,,2260,25.52669,FGFR1
11116,,11116,26.31847,CEP43
26127,,26127,26.31847,FGFR1OP2
2263,,2263,25.52669,FGFR2
2261,,2261,25.52669,FGFR3
2264,,2264,25.52669,FGFR4
53834,,53834,26.31847,FGFRL1
2266,,2266,26.31847,FGG
55277,,55277,25.52669,FGGY
2267,,2267,25.52669,FGL1
10875,,10875,26.31847,FGL2
2268,,2268,25.52669,FGR
2271,,2271,26.31847,FH
114827,,114827,26.31847,FHAD1
85462,,85462,26.31847,FHDC1
2272,,2272,25.525448,FHIT
2273,,2273,26.31847,FHL1
2274,,2274,25.525448,FHL2
2275,,2275,25.52669,FHL3
9457,,9457,26.31847,FHL5
29109,,29109,26.31847,FHOD1
80206,,80206,25.52669,FHOD3
84929,,84929,26.31847,FIBCD1
387758,,387758,26.317228,FIBIN
9158,,9158,26.31847,FIBP
11153,,11153,26.31847,FICD
9896,,9896,25.52669,FIG4
2277,,2277,26.31847,VEGFD
344018,,344018,25.52669,FIGLA
55137,,55137,25.52669,FIGN
63979,,63979,25.52669,FIGNL1
401720,,401720,25.52669,FIGNL2
27145,,27145,25.52669,FILIP1
11259,,11259,26.31847,FILIP1L
81608,,81608,26.31847,FIP1L1
51024,,51024,25.525448,FIS1
161247,,161247,26.31847,FITM1
128486,,128486,26.31847,FITM2
84922,,84922,26.31847,FIZ1
24147,,24147,26.31847,FJX1
60681,,60681,26.31847,FKBP10
51303,,51303,26.31847,FKBP11
55033,,55033,26.317228,FKBP14
23307,,23307,26.31847,FKBP15
2280,,2280,25.52669,FKBP1A
2282,,2282,8.489829,FKBP1AP1
2281,,2281,26.31847,FKBP1B
2286,,2286,26.31847,FKBP2
2287,,2287,26.317228,FKBP3
2288,,2288,25.52669,FKBP4
2289,,2289,25.52669,FKBP5
8468,,8468,26.31847,FKBP6
51661,,51661,26.31847,FKBP7
23770,,23770,26.31847,FKBP8
11328,,11328,26.31847,FKBP9
360132,,360132,8.489829,FKBP9P1
63943,,63943,26.31847,FKBPL
79147,,79147,25.52669,FKRP
100131561,,100131561,26.31847,FKSG29
440888,,440888,8.489829,ACTR3BP2
83954,True,,,
2218,,2218,25.52669,FKTN
80308,,80308,26.31847,FLAD1
201163,,201163,25.52669,FLCN
2312,,2312,25.52669,FLG
388698,,388698,26.31847,FLG2
2313,,2313,25.52669,FLI1
2314,,2314,26.31847,FLII
55056,,55056,26.31847,GABPB1-IT1
55096,,55096,26.31847,EBLN2
55701,,55701,26.31847,ARHGEF40
286042,,286042,8.4894285,FAM86B3P
54508,,54508,26.317228,EPB41L4A-DT
440101,,440101,26.317228,FLJ12825
79667,,79667,26.31847,KLF3-AS1
79857,,79857,26.31847,FLJ13224
80094,,80094,26.317228,BIN3-IT1
100192386,,100192386,26.317228,FLJ16779
401237,,401237,26.31847,CASC15
200058,True,,,
148231,,148231,26.31847,LINC00905
401082,,401082,26.31847,LINC01205
497049,,497049,8.489829,FLJ25758
400710,,400710,26.31847,LOC400710
146512,,146512,26.31847,FLJ30679
150538,,150538,26.31847,SATB2-AS1
401172,,401172,26.31847,LINC02145
644873,,644873,25.52669,SLC12A2-DT
285759,,285759,26.31847,LINC02880
401491,,401491,26.31847,VLDLR-AS1
284131,,284131,26.31847,ENDOV
255031,,255031,26.31847,LINC00957
649446,,649446,26.31847,DLGAP1-AS1
284124,,284124,26.31847,FLJ36000
168455,,168455,26.31847,CCDC71L
730971,,730971,26.31847,LINC02447
283011,,283011,8.489829,FLJ37201
283521,,283521,26.31847,TMEM272
729614,,729614,26.31847,SPEN-AS1
285668,,285668,26.31847,C5orf64
439931,,439931,26.31847,THAP7-AS1
100130417,,100130417,26.31847,LINC02593
202020,,202020,26.31847,TAPT1-AS1
388685,,388685,26.31847,LINC01138
643210,True,,,
645784,,645784,8.489829,ANKRD36BP2
163742,,163742,8.489829,SLC25A3P1
284085,,284085,8.489829,KRT18P55
285962,,285962,26.317228,WEE2-AS1
100192420,,100192420,26.317228,LINC01634
388182,,388182,26.31847,SPATA41
401105,,401105,26.31847,FLJ42393
645644,,645644,26.31847,FLJ42627
441094,,441094,26.317228,NR2F1-AS1
440556,,440556,26.317228,PRDM16-DT
646113,,646113,26.31847,LINC00643
378805,,378805,26.31847,LINC-PINT
389761,,389761,26.31847,SPATA31D4
389690,,389690,8.234416,MROH5
347127,,347127,8.489829,SPATA31D5P
643365,,643365,26.31847,LINC00452
389762,,389762,26.31847,SPATA31D3
401207,,401207,26.31847,C5orf63
392490,True,,,
400624,,400624,26.31847,LINC01973
400242,,400242,26.31847,DICER1-AS1
402483,,402483,26.31847,LINC01000
399844,,399844,26.31847,LINC01002
399717,,399717,26.31847,GATA3-AS1
283102,,283102,8.489829,KRT8P41
389763,,389763,26.31847,SPATA31D1
375940,,375940,8.489829,DMBT1L1
440465,,440465,26.31847,BAIAP2-DT
2316,,2316,25.52669,FLNA
2317,,2317,25.52669,FLNB
2318,,2318,25.52669,FLNC
10211,,10211,25.52669,FLOT1
2319,,2319,25.52669,FLOT2
23769,,23769,26.31847,FLRT1
23768,,23768,26.31847,FLRT2
23767,,23767,25.52669,FLRT3
2321,,2321,25.525448,FLT1
2322,,2322,25.525448,FLT3
2323,,2323,26.31847,FLT3LG
2324,,2324,25.52669,FLT4
28982,,28982,26.31847,FLVCR1
55640,,55640,26.31847,FLVCR2
84256,,84256,26.31847,FLYWCH1
114984,,114984,26.31847,FLYWCH2
342184,,342184,25.52669,FMN1
56776,,56776,25.52669,FMN2
752,,752,25.52669,FMNL1
114793,,114793,26.31847,FMNL2
91010,,91010,26.31847,FMNL3
2326,,2326,26.31847,FMO1
2327,,2327,26.31847,FMO2
2328,,2328,26.31847,FMO3
2329,,2329,26.31847,FMO4
2330,,2330,25.52669,FMO5
388714,,388714,8.489829,FMO6P
116123,,116123,8.489829,FMO9P
2331,,2331,26.31847,FMOD
2332,,2332,25.525448,FMR1
158521,,158521,26.31847,FMR1NB
2335,,2335,25.52669,FN1
64122,,64122,26.31847,FN3K
79672,,79672,26.31847,FN3KRP
23048,,23048,26.31847,FNBP1
54874,,54874,25.52669,FNBP1L
23360,,23360,26.31847,FNBP4
84624,,84624,26.31847,FNDC1
22862,,22862,26.31847,FNDC3A
64778,,64778,26.31847,FNDC3B
64838,,64838,26.31847,FNDC4
252995,,252995,25.52669,FNDC5
163479,,163479,26.31847,FNDC7
54752,,54752,26.31847,FNDC8
96459,,96459,25.525448,FNIP1
57600,,57600,25.525448,FNIP2
2339,,2339,26.31847,FNTA
2342,,2342,25.52669,FNTB
2346,,2346,25.52669,FOLH1
219595,,219595,25.52669,FOLH1B
2348,,2348,25.52669,FOLR1
2350,,2350,25.52669,FOLR2
2352,,2352,26.31847,FOLR3
390243,,390243,25.52669,IZUMO1R
2353,,2353,25.52669,FOS
2354,,2354,25.52669,FOSB
8061,,8061,25.52669,FOSL1
2355,,2355,25.52669,FOSL2
3169,,3169,25.52669,FOXA1
3170,,3170,26.31847,FOXA2
3171,,3171,26.31847,FOXA3
27023,,27023,26.31847,FOXB1
442425,,442425,26.31847,FOXB2
2296,,2296,25.52669,FOXC1
2303,,2303,26.31847,FOXC2
2297,,2297,25.52669,FOXD1
2306,,2306,26.31847,FOXD2
27022,,27022,26.31847,FOXD3
2298,,2298,26.31847,FOXD4
200350,,200350,26.317228,FOXD4L1
100036519,True,,,
286380,,286380,26.31847,FOXD4L3
653427,,653427,26.31847,FOXD4L5
653404,,653404,26.31847,FOXD4L6
2304,,2304,25.52669,FOXE1
2301,,2301,26.31847,FOXE3
2294,,2294,26.31847,FOXF1
2295,,2295,25.52669,FOXF2
2290,,2290,26.31847,FOXG1
8928,,8928,25.52669,FOXH1
2299,,2299,26.31847,FOXI1
399823,,399823,26.31847,FOXI2
344167,,344167,26.31847,FOXI3
2302,,2302,26.31847,FOXJ1
55810,,55810,26.31847,FOXJ2
22887,,22887,26.317228,FOXJ3
221937,,221937,26.31847,FOXK1
3607,,3607,26.31847,FOXK2
2300,,2300,25.52669,FOXL1
668,,668,25.52669,FOXL2
2305,,2305,25.52669,FOXM1
8456,,8456,26.317228,FOXN1
3344,,3344,26.31847,FOXN2
1112,,1112,26.31847,FOXN3
121643,,121643,26.31847,FOXN4
2308,,2308,25.52669,FOXO1
2309,,2309,25.52669,FOXO3
2310,,2310,26.31847,FOXO3B
4303,,4303,25.52669,FOXO4
27086,,27086,26.31847,FOXP1
93986,,93986,25.52669,FOXP2
50943,,50943,25.52669,FOXP3
116113,,116113,26.31847,FOXP4
94234,,94234,26.31847,FOXQ1
283150,,283150,26.31847,FOXR1
139628,,139628,25.52669,FOXR2
55572,,55572,26.31847,FOXRED1
80020,,80020,26.317228,FOXRED2
2307,,2307,26.31847,FOXS1
2356,,2356,26.31847,FPGS
8790,,8790,26.31847,FPGT
2357,,2357,25.52669,FPR1
2358,,2358,26.31847,FPR2
2359,,2359,26.31847,FPR3
80144,,80144,26.31847,FRAS1
10023,,10023,25.52669,FRAT1
23401,,23401,25.52669,FRAT2
158326,,158326,26.31847,FREM1
341640,,341640,26.31847,FREM2
2483,,2483,26.31847,FRG1
284802,,284802,8.4894285,FRG1BP
448831,,448831,26.317228,FRG2
441581,,441581,26.31847,FRG2B
100288801,,100288801,26.31847,FRG2C
2444,,2444,25.52669,FRK
79981,,79981,26.31847,FRMD1
257019,,257019,26.31847,FRMD3
55691,,55691,26.31847,FRMD4A
23150,,23150,26.31847,FRMD4B
84978,,84978,26.31847,FRMD5
122786,,122786,25.52669,FRMD6
90167,,90167,26.31847,FRMD7
83786,,83786,26.317228,FRMD8
22844,,22844,26.31847,FRMPD1
143162,,143162,26.31847,FRMPD2
728798,,728798,8.489829,FRMPD2B
9758,,9758,26.31847,FRMPD4
391059,,391059,26.31847,FRRS1
10818,,10818,25.52669,FRS2
10817,,10817,26.317228,FRS3
10129,,10129,26.31847,FRY
285527,,285527,26.31847,FRYL
2487,,2487,26.31847,FRZB
84075,,84075,26.31847,FSCB
6624,,6624,26.317228,FSCN1
25794,,25794,26.31847,FSCN2
29999,,29999,26.31847,FSCN3
79187,,79187,26.31847,FSD1
83856,,83856,26.31847,FSD1L
123722,,123722,26.31847,FSD2
2488,,2488,25.52669,FSHB
2492,,2492,26.31847,FSHR
161835,,161835,26.31847,FSIP1
10468,,10468,26.31847,FST
11167,,11167,26.317228,FSTL1
10272,,10272,25.52669,FSTL3
23105,,23105,26.31847,FSTL4
56884,,56884,26.31847,FSTL5
10841,,10841,25.52669,FTCD
2495,,2495,25.52669,FTH1
53940,,53940,26.31847,FTHL17
2498,,2498,8.489829,FTH1P3
2512,,2512,25.52669,FTL
100130017,,100130017,8.489829,FTLP10
94033,,94033,25.52669,FTMT
79068,,79068,25.52669,FTO
24140,,24140,26.31847,FTSJ1
29960,,29960,26.31847,MRM2
117246,,117246,26.31847,FTSJ3
55783,,55783,26.31847,CMTR2
23070,,23070,26.317228,CMTR1
8880,,8880,26.317228,FUBP1
8939,,8939,26.31847,FUBP3
2517,,2517,26.31847,FUCA1
2519,,2519,26.31847,FUCA2
197258,,197258,26.31847,FCSK
139341,,139341,26.31847,FUNDC1
65991,,65991,25.52669,FUNDC2
388965,,388965,8.489829,FUNDC2P2
5045,,5045,26.31847,FURIN
2521,,2521,25.52669,FUS
84750,,84750,25.52669,FUT10
170384,,170384,25.52669,FUT11
2523,,2523,25.52669,FUT1
2524,,2524,25.52669,FUT2
2525,,2525,25.525448,FUT3
2526,,2526,25.525448,FUT4
2527,,2527,25.525448,FUT5
2528,,2528,25.52669,FUT6
2529,,2529,25.52669,FUT7
2530,,2530,25.52669,FUT8
10690,,10690,25.52669,FUT9
80199,,80199,25.52669,FUZ
26515,,26515,25.52669,TIMM10B
2395,,2395,26.31847,FXN
8087,,8087,25.52669,FXR1
9513,,9513,26.31847,FXR2
5348,,5348,26.31847,FXYD1
486,,486,25.52669,FXYD2
5349,,5349,26.31847,FXYD3
53828,,53828,26.31847,FXYD4
53827,,53827,26.31847,FXYD5
53826,,53826,26.31847,FXYD6
53822,,53822,25.52669,FXYD7
2533,,2533,26.31847,FYB1
79443,,79443,26.317228,FYCO1
2534,,2534,25.52669,FYN
84248,,84248,26.31847,FYTTD1
11211,,11211,26.31847,FZD10
8321,,8321,25.52669,FZD1
2535,,2535,26.31847,FZD2
7976,,7976,26.31847,FZD3
8322,,8322,26.31847,FZD4
7855,,7855,26.31847,FZD5
8323,,8323,26.31847,FZD6
8324,,8324,26.31847,FZD7
8325,,8325,25.52669,FZD8
8326,,8326,26.31847,FZD9
51343,,51343,25.52669,FZR1
50486,,50486,26.317228,G0S2
55632,,55632,26.317228,G2E3
10146,,10146,25.52669,G3BP1
9908,,9908,25.52669,G3BP2
2538,,2538,25.52669,G6PC1
57818,,57818,26.31847,G6PC2
92579,,92579,26.31847,G6PC3
2539,,2539,25.52669,G6PD
2548,,2548,26.31847,GAA
2549,,2549,26.31847,GAB1
9846,,9846,26.317228,GAB2
139716,,139716,26.317228,GAB3
128954,,128954,26.31847,GAB4
11337,,11337,25.52669,GABARAP
23710,,23710,25.52669,GABARAPL1
11345,,11345,25.52669,GABARAPL2
23766,,23766,8.489829,GABARAPL3
2550,,2550,25.52669,GABBR1
9568,,9568,25.52669,GABBR2
2551,,2551,26.31847,GABPA
2553,,2553,26.31847,GABPB1
126626,,126626,26.31847,GABPB2
2554,,2554,25.52669,GABRA1
2555,,2555,26.31847,GABRA2
2556,,2556,26.31847,GABRA3
2557,,2557,26.31847,GABRA4
2558,,2558,26.31847,GABRA5
2559,,2559,26.31847,GABRA6
2560,,2560,26.31847,GABRB1
2561,,2561,25.52669,GABRB2
2562,,2562,25.52669,GABRB3
2563,,2563,25.52669,GABRD
2564,,2564,26.31847,GABRE
2565,,2565,26.31847,GABRG1
2566,,2566,25.52669,GABRG2
2567,,2567,26.31847,GABRG3
2568,,2568,26.31847,GABRP
55879,,55879,26.31847,GABRQ
2569,,2569,25.52669,GABRR1
2570,,2570,26.31847,GABRR2
200959,,200959,25.52669,GABRR3
2571,,2571,25.52669,GAD1
2572,,2572,26.31847,GAD2
1647,,1647,26.317228,GADD45A
4616,,4616,26.31847,GADD45B
10912,,10912,26.31847,GADD45G
90480,,90480,25.525448,GADD45GIP1
339896,,339896,26.317228,GADL1
643832,True,,,
2543,,2543,26.31847,GAGE1
100132399,,100132399,26.31847,GAGE12D
100008586,,100008586,26.31847,GAGE12F
729396,,729396,26.31847,GAGE12J
645051,,645051,26.31847,GAGE13
729447,,729447,26.31847,GAGE2A
645037,,645037,26.31847,GAGE2B
2574,,2574,26.31847,GAGE2C
729408,,729408,26.31847,GAGE2D
26749,,26749,26.31847,GAGE2E
2576,,2576,26.31847,GAGE4
100101629,,100101629,26.31847,GAGE8
2580,,2580,25.52669,GAK
9514,,9514,26.31847,GAL3ST1
64090,,64090,26.31847,GAL3ST2
89792,,89792,26.31847,GAL3ST3
79690,,79690,26.31847,GAL3ST4
51083,,51083,26.31847,GAL
2581,,2581,25.52669,GALC
2582,,2582,26.31847,GALE
2584,,2584,26.31847,GALK1
2585,,2585,26.31847,GALK2
130589,,130589,26.31847,GALM
2588,,2588,26.31847,GALNS
55568,,55568,26.31847,GALNT10
63917,,63917,26.31847,GALNT11
2589,,2589,26.31847,GALNT1
79695,,79695,26.31847,GALNT12
114805,,114805,26.31847,GALNT13
79623,,79623,26.31847,GALNT14
2590,,2590,26.31847,GALNT2
2591,,2591,25.52669,GALNT3
8693,,8693,26.31847,GALNT4
11227,,11227,26.31847,GALNT5
11226,,11226,26.31847,GALNT6
51809,,51809,26.31847,GALNT7
26290,,26290,26.31847,GALNT8
50614,,50614,26.31847,GALNT9
57452,,57452,26.31847,GALNT16
117248,,117248,26.31847,GALNT15
374378,,374378,26.31847,GALNT18
168391,,168391,26.31847,GALNTL5
442117,,442117,26.31847,GALNTL6
85569,,85569,26.31847,GALP
2587,,2587,26.317228,GALR1
8811,,8811,26.31847,GALR2
8484,,8484,26.31847,GALR3
2592,,2592,26.31847,GALT
2593,,2593,26.31847,GAMT
8139,,8139,26.317228,GAN
23193,,23193,26.31847,GANAB
2595,,2595,26.31847,GANC
2596,,2596,26.31847,GAP43
2597,,2597,26.31847,GAPDH
26330,,26330,26.31847,GAPDHS
202309,,202309,26.31847,GAPT
26130,,26130,25.52669,GAPVD1
54433,,54433,26.31847,GAR1
84253,,84253,26.31847,GARNL3
2617,,2617,26.31847,GARS1
2618,,2618,25.52669,GART
2619,,2619,26.31847,GAS1
2620,,2620,26.31847,GAS2
10634,,10634,25.52669,GAS2L1
246176,,246176,26.31847,GAS2L2
283431,,283431,26.31847,GAS2L3
60674,,60674,25.525448,GAS5
2621,,2621,26.31847,GAS6
8522,,8522,26.31847,GAS7
2622,,2622,25.52669,GAS8
2520,,2520,26.31847,GAST
2623,,2623,25.52669,GATA1
2624,,2624,25.52669,GATA2
2625,,2625,25.52669,GATA3
2626,,2626,25.525448,GATA4
140628,,140628,26.317228,GATA5
2627,,2627,25.52669,GATA6
57798,,57798,26.31847,GATAD1
54815,,54815,25.52669,GATAD2A
57459,,57459,25.52669,GATAD2B
283459,,283459,25.52669,GATC
2628,,2628,25.52669,GATM
352954,,352954,26.31847,CASTOR3
389523,True,,,
729438,,729438,26.31847,CASTOR2
652968,,652968,26.31847,CASTOR1
57704,,57704,26.31847,GBA2
2629,,2629,25.52669,GBA
57733,,57733,8.489829,GBA3
2630,,2630,8.489829,GBAP1
2631,,2631,26.31847,NIPSNAP2
2632,,2632,26.31847,GBE1
8729,,8729,25.525448,GBF1
26301,,26301,26.317228,GBGT1
2633,,2633,25.52669,GBP1
2634,,2634,25.52669,GBP2
2635,,2635,26.31847,GBP3
115361,,115361,26.31847,GBP4
115362,,115362,25.525448,GBP5
163351,,163351,26.317228,GBP6
388646,,388646,25.52669,GBP7
2636,,2636,26.31847,GBX1
2637,,2637,26.31847,GBX2
2638,,2638,26.31847,GC
25801,,25801,26.31847,GCA
23464,,23464,26.31847,GCAT
79571,,79571,26.31847,GCC1
9648,,9648,26.31847,GCC2
2639,,2639,26.31847,GCDH
257144,,257144,26.31847,GCSAM
94104,,94104,26.31847,PAXBP1
2641,,2641,26.31847,GCG
2642,,2642,26.31847,GCGR
2643,,2643,25.52669,GCH1
2644,,2644,26.31847,GCHFR
2645,,2645,26.31847,GCK
2646,,2646,26.317228,GCKR
2729,,2729,26.31847,GCLC
2730,,2730,26.31847,GCLM
8521,,8521,26.31847,GCM1
9247,,9247,25.52669,GCM2
10985,,10985,25.52669,GCN1
2650,,2650,26.31847,GCNT1
2651,,2651,26.31847,GCNT2
9245,,9245,26.31847,GCNT3
51301,,51301,26.31847,GCNT4
140687,,140687,26.31847,GCNT7
145781,,145781,26.31847,GCOM1
2653,,2653,26.31847,GCSH
9615,,9615,26.31847,GDA
54332,,54332,26.31847,GDAP1
78997,,78997,26.31847,GDAP1L1
54834,,54834,26.31847,GDAP2
51573,,51573,26.31847,GDE1
118425,,118425,26.31847,PCAT4
2662,,2662,25.52669,GDF10
10220,,10220,25.52669,GDF11
2657,,2657,26.31847,GDF1
9518,,9518,25.52669,GDF15
2658,,2658,26.31847,GDF2
9573,,9573,25.52669,GDF3
8200,,8200,25.52669,GDF5
392255,,392255,25.52669,GDF6
151449,,151449,25.525448,GDF7
2661,,2661,25.525448,GDF9
2664,,2664,25.52669,GDI1
2665,,2665,25.52669,GDI2
2668,,2668,26.31847,GDNF
284161,,284161,26.31847,GDPD1
54857,,54857,25.52669,GDPD2
79153,,79153,26.31847,GDPD3
220032,,220032,25.52669,GDPD4
81544,,81544,25.52669,GDPD5
115557,,115557,26.31847,ARHGEF25
2669,,2669,26.31847,GEM
50628,,50628,25.52669,GEMIN4
25929,,25929,25.52669,GEMIN5
79833,,79833,25.52669,GEMIN6
79760,,79760,25.525448,GEMIN7
54960,,54960,25.525448,GEMIN8
492303,,492303,8.489829,GEMIN8P4
348654,,348654,26.31847,GEN1
51608,,51608,25.52669,GET4
2670,,2670,25.52669,GFAP
2671,,2671,25.52669,GFER
2672,,2672,26.31847,GFI1
8328,,8328,26.31847,GFI1B
85476,,85476,26.31847,GFM1
84340,,84340,26.31847,GFM2
54438,,54438,25.52669,GFOD1
81577,,81577,26.31847,GFOD2
2673,,2673,26.31847,GFPT1
9945,,9945,26.31847,GFPT2
2674,,2674,25.52669,GFRA1
2675,,2675,25.52669,GFRA2
2676,,2676,26.31847,GFRA3
64096,,64096,25.52669,GFRA4
389400,,389400,26.31847,GFRAL
26088,,26088,26.31847,GGA1
23062,,23062,26.31847,GGA2
23163,,23163,26.31847,GGA3
79017,,79017,25.52669,GGCT
2677,,2677,26.317228,GGCX
8836,,8836,25.525448,GGH
199720,,199720,26.31847,GGN
449520,,449520,8.489829,GGNBP1
79893,,79893,26.31847,GGNBP2
9453,,9453,26.31847,GGPS1
2678,,2678,25.52669,GGT1
2679,,2679,8.234416,GGT3P
2687,,2687,25.52669,GGT5
124975,,124975,26.31847,GGT6
2686,,2686,25.52669,GGT7
645367,,645367,8.489829,GGT8P
2681,,2681,26.31847,GGTA1
92086,,92086,26.31847,GGTLC1
91227,,91227,26.317228,GGTLC2
2688,,2688,25.525448,GH1
2689,,2689,26.31847,GH2
84514,,84514,26.31847,GHDC
27069,,27069,25.52669,GHITM
2690,,2690,25.52669,GHR
2691,,2691,26.31847,GHRH
2692,,2692,26.31847,GHRHR
51738,,51738,26.31847,GHRL
100126793,,100126793,26.31847,GHRLOS
2693,,2693,26.31847,GHSR
2694,,2694,25.52669,CBLIF
64599,,64599,26.317228,GIGYF1
26058,,26058,26.31847,GIGYF2
170575,,170575,26.31847,GIMAP1
26157,,26157,26.31847,GIMAP2
55303,,55303,26.31847,GIMAP4
55340,,55340,26.31847,GIMAP5
474344,,474344,26.31847,GIMAP6
168537,,168537,26.31847,GIMAP7
155038,,155038,26.31847,GIMAP8
54826,,54826,26.31847,GIN1
9837,,9837,25.52669,GINS1
51659,,51659,25.525448,GINS2
64785,,64785,25.52669,GINS3
84296,,84296,25.52669,GINS4
2695,,2695,26.31847,GIP
10755,,10755,25.52669,GIPC1
54810,,54810,26.31847,GIPC2
126326,,126326,26.31847,GIPC3
2696,,2696,25.52669,GIPR
28964,,28964,25.525448,GIT1
9815,,9815,26.31847,GIT2
79008,,79008,26.31847,SLX1B
84694,,84694,26.31847,GJA10
2697,,2697,25.52669,GJA1
2700,,2700,26.31847,GJA3
2701,,2701,26.31847,GJA4
2702,,2702,25.52669,GJA5
2703,,2703,26.31847,GJA8
81025,,81025,26.317228,GJA9
2705,,2705,26.317228,GJB1
2706,,2706,26.31847,GJB2
2707,,2707,26.31847,GJB3
127534,,127534,26.31847,GJB4
2709,,2709,26.31847,GJB5
10804,,10804,26.31847,GJB6
375519,,375519,26.31847,GJB7
10052,,10052,26.31847,GJC1
57165,,57165,26.31847,GJC2
349149,,349149,25.52669,GJC3
57369,,57369,25.52669,GJD2
125111,,125111,26.31847,GJD3
219770,,219770,25.52669,GJD4
2712,,2712,25.52669,GK2
2710,,2710,26.31847,GK
2713,,2713,8.489829,GK3P
256356,,256356,26.31847,GK5
80318,,80318,26.31847,GKAP1
56287,,56287,25.525448,GKN1
200504,,200504,26.31847,GKN2
2717,,2717,26.31847,GLA
2720,,2720,26.317228,GLB1
89944,,89944,26.31847,GLB1L2
112937,,112937,26.31847,GLB1L3
79411,,79411,26.31847,GLB1L
113263,,113263,26.31847,GLCCI1
26035,,26035,26.31847,GLCE
2731,,2731,25.52669,GLDC
342035,,342035,25.52669,GLDN
2733,,2733,25.52669,GLE1
2734,,2734,26.31847,GLG1
2735,,2735,25.52669,GLI1
2736,,2736,25.52669,GLI2
2737,,2737,25.52669,GLI3
2738,,2738,26.31847,GLI4
11010,,11010,26.31847,GLIPR1
256710,,256710,26.317228,GLIPR1L1
144321,,144321,26.31847,GLIPR1L2
152007,,152007,26.31847,GLIPR2
148979,,148979,26.31847,GLIS1
84662,,84662,26.31847,GLIS2
169792,,169792,26.31847,GLIS3
11146,,11146,26.31847,GLMN
2739,,2739,26.31847,GLO1
51031,,51031,26.31847,GLOD4
392465,,392465,26.31847,GLOD5
2740,,2740,25.52669,GLP1R
9340,,9340,26.317228,GLP2R
2741,,2741,25.52669,GLRA1
2742,,2742,26.31847,GLRA2
8001,,8001,26.31847,GLRA3
441509,,441509,8.489829,GLRA4
2743,,2743,26.31847,GLRB
51022,,51022,26.31847,GLRX2
2745,,2745,26.31847,GLRX
10539,,10539,25.52669,GLRX3
51218,,51218,25.52669,GLRX5
27165,,27165,26.31847,GLS2
2744,,2744,25.52669,GLS
144423,,144423,26.31847,GLT1D1
79709,,79709,26.31847,COLGALT1
23127,,23127,26.31847,COLGALT2
360203,,360203,26.317228,GLT6D1
55830,,55830,26.31847,GLT8D1
83468,,83468,25.52669,GLT8D2
51228,,51228,26.31847,GLTP
80772,,80772,26.31847,CPTP
388323,,388323,26.31847,GLTPD2
29998,,29998,25.525448,BICRA
29997,,29997,26.31847,NOP53
2746,,2746,26.31847,GLUD1
2747,,2747,26.31847,GLUD2
2752,,2752,25.525448,GLUL
10249,,10249,26.31847,GLYAT
92292,,92292,26.31847,GLYATL1
219970,,219970,26.31847,GLYATL2
389396,,389396,25.52669,GLYATL3
644076,,644076,8.489829,GLYCAM1
132158,,132158,26.31847,GLYCTK
84656,,84656,25.52669,GLYR1
2760,,2760,25.52669,GM2A
64395,,64395,26.31847,GMCL1
64396,,64396,26.31847,GMCL2
2762,,2762,26.31847,GMDS
10691,,10691,26.31847,GMEB1
26205,,26205,26.31847,GMEB2
2764,,2764,26.31847,GMFB
9535,,9535,26.31847,GMFG
51291,,51291,26.31847,GMIP
2765,,2765,26.31847,GML
51053,,51053,25.52669,GMNN
29926,,29926,25.525448,GMPPA
29925,,29925,25.525448,GMPPB
51292,,51292,25.52669,GMPR2
2766,,2766,25.52669,GMPR
8833,,8833,26.31847,GMPS
2767,,2767,25.52669,GNA11
2768,,2768,25.52669,GNA12
10672,,10672,25.52669,GNA13
9630,,9630,26.31847,GNA14
2769,,2769,26.31847,GNA15
2770,,2770,25.52669,GNAI1
2771,,2771,26.31847,GNAI2
2773,,2773,26.31847,GNAI3
2774,,2774,26.31847,GNAL
2775,,2775,25.52669,GNAO1
2776,,2776,26.31847,GNAQ
2778,,2778,26.31847,GNAS
149775,,149775,26.31847,GNAS-AS1
2779,,2779,26.31847,GNAT1
2780,,2780,26.31847,GNAT2
346562,,346562,26.31847,GNAT3
2781,,2781,25.52669,GNAZ
2782,,2782,25.52669,GNB1
54584,,54584,26.31847,GNB1L
2783,,2783,25.52669,GNB2
10399,,10399,25.52669,RACK1
2784,,2784,25.52669,GNB3
59345,,59345,25.52669,GNB4
10681,,10681,26.317228,GNB5
10020,,10020,26.31847,GNE
2790,,2790,26.31847,GNG10
2791,,2791,26.31847,GNG11
55970,,55970,25.525448,GNG12
